GEOID,NAME,year,total_units,owner_occupied,renter_occupied,owner_occupancy_rate,renter_occupancy_rate,rent_burdened,total_renters,percent_rent_burdened
18097356200,"Census Tract 3562, Marion County, Indiana",2018,997,323,674,32.397191574724175,67.60280842527582,244,674,36.201780415430264
18097357900,"Census Tract 3579, Marion County, Indiana",2018,1465,892,573,60.88737201365188,39.11262798634812,309,573,53.92670157068063
18097360101,"Census Tract 3601.01, Marion County, Indiana",2018,995,260,735,26.13065326633166,73.86934673366834,419,735,57.006802721088434
18097360402,"Census Tract 3604.02, Marion County, Indiana",2018,698,301,397,43.12320916905444,56.87679083094556,162,397,40.806045340050375
18097360700,"Census Tract 3607, Marion County, Indiana",2018,900,747,153,83,17,61,153,39.869281045751634
18097360900,"Census Tract 3609, Marion County, Indiana",2018,2486,1485,1001,59.73451327433628,40.26548672566372,646,1001,64.53546453546454
18097361000,"Census Tract 3610, Marion County, Indiana",2018,950,796,154,83.78947368421052,16.210526315789473,65,154,42.20779220779221
18097310201,"Census Tract 3102.01, Marion County, Indiana",2018,1309,831,478,63.48357524828113,36.51642475171887,333,478,69.6652719665272
18097360301,"Census Tract 3603.01, Marion County, Indiana",2018,1391,707,684,50.82674335010783,49.17325664989217,375,684,54.824561403508774
18097360401,"Census Tract 3604.01, Marion County, Indiana",2018,2368,746,1622,31.50337837837838,68.49662162162163,941,1622,58.01479654747226
18097380501,"Census Tract 3805.01, Marion County, Indiana",2018,990,692,298,69.8989898989899,30.1010101010101,147,298,49.328859060402685
18097321900,"Census Tract 3219, Marion County, Indiana",2018,1235,950,285,76.92307692307692,23.076923076923077,112,285,39.29824561403509
18097322000,"Census Tract 3220, Marion County, Indiana",2018,1344,781,563,58.11011904761905,41.88988095238095,288,563,51.15452930728242
18097322700,"Census Tract 3227, Marion County, Indiana",2018,819,661,158,80.7081807081807,19.29181929181929,108,158,68.35443037974683
18097340102,"Census Tract 3401.02, Marion County, Indiana",2018,1576,335,1241,21.256345177664976,78.74365482233503,708,1241,57.050765511684126
18097341000,"Census Tract 3410, Marion County, Indiana",2018,766,582,184,75.97911227154047,24.02088772845953,108,184,58.69565217391305
18097351000,"Census Tract 3510, Marion County, Indiana",2018,1024,456,568,44.53125,55.46875,309,568,54.401408450704224
18097380404,"Census Tract 3804.04, Marion County, Indiana",2018,1587,1063,524,66.98172652804033,33.018273471959674,290,524,55.343511450381676
18097390101,"Census Tract 3901.01, Marion County, Indiana",2018,2854,2497,357,87.49124036440084,12.508759635599159,126,357,35.294117647058826
18097390102,"Census Tract 3901.02, Marion County, Indiana",2018,2123,829,1294,39.04851625058879,60.95148374941121,886,1294,68.46986089644513
18097390404,"Census Tract 3904.04, Marion County, Indiana",2018,2206,1577,629,71.4868540344515,28.513145965548503,223,629,35.453100158982515
18097390405,"Census Tract 3904.05, Marion County, Indiana",2018,1795,781,1014,43.50974930362117,56.49025069637883,338,1014,33.333333333333336
18097390500,"Census Tract 3905, Marion County, Indiana",2018,861,392,469,45.52845528455285,54.47154471544715,262,469,55.863539445628994
18097390600,"Census Tract 3906, Marion County, Indiana",2018,2592,494,2098,19.058641975308642,80.94135802469135,1076,2098,51.28693994280267
18097390700,"Census Tract 3907, Marion County, Indiana",2018,928,354,574,38.14655172413793,61.85344827586207,320,574,55.749128919860624
18097390800,"Census Tract 3908, Marion County, Indiana",2018,1358,853,505,62.812960235640645,37.187039764359355,196,505,38.81188118811881
18097390900,"Census Tract 3909, Marion County, Indiana",2018,1320,555,765,42.04545454545455,57.95454545454545,326,765,42.61437908496732
18097391000,"Census Tract 3910, Marion County, Indiana",2018,3102,347,2755,11.186331399097357,88.81366860090264,1123,2755,40.76225045372051
18097390402,"Census Tract 3904.02, Marion County, Indiana",2018,4216,3470,746,82.30550284629982,17.69449715370019,218,746,29.222520107238605
18097321300,"Census Tract 3213, Marion County, Indiana",2018,1276,648,628,50.78369905956113,49.21630094043887,270,628,42.99363057324841
18097330103,"Census Tract 3301.03, Marion County, Indiana",2018,2596,1571,1025,60.516178736517716,39.483821263482284,511,1025,49.853658536585364
18097330600,"Census Tract 3306, Marion County, Indiana",2018,1896,1117,779,58.913502109704645,41.086497890295355,441,779,56.61103979460847
18097322600,"Census Tract 3226, Marion County, Indiana",2018,1857,350,1507,18.84760366182014,81.15239633817986,676,1507,44.857332448573324
18097321100,"Census Tract 3211, Marion County, Indiana",2018,1459,1035,424,70.93899931459904,29.06100068540096,156,424,36.79245283018868
18097320400,"Census Tract 3204, Marion County, Indiana",2018,1440,642,798,44.583333333333336,55.416666666666664,308,798,38.59649122807018
18097340800,"Census Tract 3408, Marion County, Indiana",2018,678,543,135,80.08849557522124,19.911504424778762,48,135,35.55555555555556
18097351500,"Census Tract 3515, Marion County, Indiana",2018,776,159,617,20.489690721649485,79.51030927835052,300,617,48.62236628849271
18097320903,"Census Tract 3209.03, Marion County, Indiana",2018,1621,468,1153,28.871067242442937,71.12893275755707,525,1153,45.533391153512575
18097360601,"Census Tract 3606.01, Marion County, Indiana",2018,1998,1597,401,79.92992992992993,20.07007007007007,249,401,62.094763092269325
18097320106,"Census Tract 3201.06, Marion County, Indiana",2018,883,589,294,66.7044167610419,33.295583238958095,190,294,64.62585034013605
18097322500,"Census Tract 3225, Marion County, Indiana",2018,766,168,598,21.93211488250653,78.06788511749347,292,598,48.82943143812709
18097342200,"Census Tract 3422, Marion County, Indiana",2018,1927,833,1094,43.22781525687597,56.77218474312403,560,1094,51.18829981718464
18097355600,"Census Tract 3556, Marion County, Indiana",2018,855,429,426,50.175438596491226,49.824561403508774,218,426,51.17370892018779
18097310305,"Census Tract 3103.05, Marion County, Indiana",2018,2457,928,1529,37.76963776963777,62.23036223036223,569,1529,37.21386527141923
18097322100,"Census Tract 3221, Marion County, Indiana",2018,1021,658,363,64.44662095984329,35.553379040156706,179,363,49.31129476584022
18097342300,"Census Tract 3423, Marion County, Indiana",2018,2260,1447,813,64.02654867256638,35.97345132743363,434,813,53.38253382533826
18097353300,"Census Tract 3533, Marion County, Indiana",2018,1503,208,1295,13.83898868928809,86.16101131071191,426,1295,32.8957528957529
18097357100,"Census Tract 3571, Marion County, Indiana",2018,808,468,340,57.92079207920792,42.07920792079208,171,340,50.294117647058826
18097361100,"Census Tract 3611, Marion County, Indiana",2018,1631,809,822,49.60147148988351,50.39852851011649,389,822,47.32360097323601
18097370201,"Census Tract 3702.01, Marion County, Indiana",2018,1652,805,847,48.728813559322035,51.271186440677965,338,847,39.90554899645809
18097381002,"Census Tract 3810.02, Marion County, Indiana",2018,1147,1004,143,87.53269398430689,12.467306015693113,62,143,43.35664335664335
18097390200,"Census Tract 3902, Marion County, Indiana",2018,1312,979,333,74.6189024390244,25.38109756097561,217,333,65.16516516516516
18097390403,"Census Tract 3904.03, Marion County, Indiana",2018,3375,3177,198,94.13333333333334,5.866666666666666,78,198,39.39393939393939
18097310103,"Census Tract 3101.03, Marion County, Indiana",2018,2561,2243,318,87.58297540023429,12.417024599765716,129,318,40.56603773584906
18097310105,"Census Tract 3101.05, Marion County, Indiana",2018,1556,902,654,57.969151670951156,42.030848329048844,302,654,46.17737003058104
18097310108,"Census Tract 3101.08, Marion County, Indiana",2018,1437,1186,251,82.53305497564371,17.4669450243563,150,251,59.7609561752988
18097320203,"Census Tract 3202.03, Marion County, Indiana",2018,1662,298,1364,17.930204572803852,82.06979542719615,570,1364,41.78885630498534
18097320500,"Census Tract 3205, Marion County, Indiana",2018,1435,779,656,54.285714285714285,45.714285714285715,320,656,48.78048780487805
18097320901,"Census Tract 3209.01, Marion County, Indiana",2018,2435,1770,665,72.68993839835728,27.310061601642712,369,665,55.48872180451128
18097322400,"Census Tract 3224, Marion County, Indiana",2018,1417,707,710,49.89414255469301,50.10585744530699,271,710,38.16901408450704
18097352400,"Census Tract 3524, Marion County, Indiana",2018,1359,485,874,35.68800588668138,64.31199411331862,463,874,52.974828375286044
18097352700,"Census Tract 3527, Marion County, Indiana",2018,1151,482,669,41.876629018245005,58.123370981754995,204,669,30.493273542600896
18097330700,"Census Tract 3307, Marion County, Indiana",2018,2490,1356,1134,54.45783132530121,45.54216867469879,417,1134,36.77248677248677
18097350100,"Census Tract 3501, Marion County, Indiana",2018,532,273,259,51.31578947368421,48.68421052631579,136,259,52.50965250965251
18097340400,"Census Tract 3404, Marion County, Indiana",2018,1191,511,680,42.90512174643157,57.09487825356843,313,680,46.029411764705884
18097342400,"Census Tract 3424, Marion County, Indiana",2018,532,228,304,42.857142857142854,57.142857142857146,123,304,40.46052631578947
18097342500,"Census Tract 3425, Marion County, Indiana",2018,1635,1005,630,61.46788990825688,38.53211009174312,382,630,60.63492063492063
18097350500,"Census Tract 3505, Marion County, Indiana",2018,869,389,480,44.76409666283084,55.23590333716916,189,480,39.375
18097350600,"Census Tract 3506, Marion County, Indiana",2018,1812,976,836,53.863134657836646,46.136865342163354,605,836,72.36842105263158
18097351600,"Census Tract 3516, Marion County, Indiana",2018,1045,606,439,57.99043062200957,42.00956937799043,144,439,32.80182232346242
18097354700,"Census Tract 3547, Marion County, Indiana",2018,569,245,324,43.05799648506151,56.94200351493849,211,324,65.12345679012346
18097355700,"Census Tract 3557, Marion County, Indiana",2018,925,379,546,40.972972972972975,59.027027027027025,293,546,53.663003663003664
18097357400,"Census Tract 3574, Marion County, Indiana",2018,1673,727,946,43.45487148834429,56.54512851165571,503,946,53.17124735729387
18097357800,"Census Tract 3578, Marion County, Indiana",2018,710,373,337,52.53521126760563,47.46478873239437,176,337,52.225519287833826
18097358100,"Census Tract 3581, Marion County, Indiana",2018,1084,519,565,47.87822878228782,52.12177121771218,333,565,58.93805309734513
18097360404,"Census Tract 3604.04, Marion County, Indiana",2018,2862,861,2001,30.08385744234801,69.916142557652,1320,2001,65.96701649175412
18097380502,"Census Tract 3805.02, Marion County, Indiana",2018,1486,468,1018,31.493943472409153,68.50605652759084,538,1018,52.848722986247544
18097380800,"Census Tract 3808, Marion County, Indiana",2018,1158,824,334,71.15716753022453,28.842832469775473,161,334,48.203592814371255
18097380901,"Census Tract 3809.01, Marion County, Indiana",2018,1820,1593,227,87.52747252747253,12.472527472527473,56,227,24.669603524229075
18097381101,"Census Tract 3811.01, Marion County, Indiana",2018,2479,1488,991,60.0242033077854,39.9757966922146,501,991,50.55499495459132
18097381102,"Census Tract 3811.02, Marion County, Indiana",2018,2446,1850,596,75.63368765331153,24.36631234668847,394,596,66.10738255033557
18097381204,"Census Tract 3812.04, Marion County, Indiana",2018,1581,222,1359,14.041745730550284,85.95825426944971,707,1359,52.02354672553348
18097390300,"Census Tract 3903, Marion County, Indiana",2018,1920,1837,83,95.67708333333333,4.322916666666667,18,83,21.686746987951807
18097310106,"Census Tract 3101.06, Marion County, Indiana",2018,2068,274,1794,13.249516441005802,86.75048355899419,779,1794,43.42251950947603
18097320108,"Census Tract 3201.08, Marion County, Indiana",2018,2349,251,2098,10.68539804171988,89.31460195828012,1125,2098,53.622497616777885
18097320202,"Census Tract 3202.02, Marion County, Indiana",2018,2071,1279,792,61.75760502172864,38.24239497827136,138,792,17.424242424242426
18097320301,"Census Tract 3203.01, Marion County, Indiana",2018,1829,1319,510,72.11591033351559,27.884089666484417,114,510,22.352941176470587
18097320700,"Census Tract 3207, Marion County, Indiana",2018,1080,662,418,61.2962962962963,38.7037037037037,113,418,27.033492822966508
18097321002,"Census Tract 3210.02, Marion County, Indiana",2018,1798,1283,515,71.35706340378198,28.64293659621802,203,515,39.41747572815534
18097380600,"Census Tract 3806, Marion County, Indiana",2018,2141,1057,1084,49.369453526389535,50.630546473610465,579,1084,53.413284132841326
18097321800,"Census Tract 3218, Marion County, Indiana",2018,1640,1175,465,71.64634146341463,28.353658536585368,149,465,32.043010752688176
18097322200,"Census Tract 3222, Marion County, Indiana",2018,812,607,205,74.75369458128078,25.246305418719214,76,205,37.073170731707314
18097330203,"Census Tract 3302.03, Marion County, Indiana",2018,2151,2082,69,96.79218967921896,3.2078103207810322,33,69,47.82608695652174
18097341902,"Census Tract 3419.02, Marion County, Indiana",2018,1413,1136,277,80.39631988676575,19.603680113234255,132,277,47.65342960288809
18097330204,"Census Tract 3302.04, Marion County, Indiana",2018,2084,1866,218,89.53934740882917,10.460652591170826,12,218,5.504587155963303
18097330500,"Census Tract 3305, Marion County, Indiana",2018,2643,1604,1039,60.68861142640938,39.31138857359062,689,1039,66.31376323387873
18097352300,"Census Tract 3523, Marion County, Indiana",2018,506,234,272,46.24505928853755,53.75494071146245,130,272,47.794117647058826
18097355100,"Census Tract 3551, Marion County, Indiana",2018,708,174,534,24.576271186440678,75.42372881355932,260,534,48.68913857677903
18097355300,"Census Tract 3553, Marion County, Indiana",2018,1087,478,609,43.97424103035878,56.02575896964122,306,609,50.24630541871921
18097360602,"Census Tract 3606.02, Marion County, Indiana",2018,2360,1068,1292,45.25423728813559,54.74576271186441,814,1292,63.0030959752322
18097330106,"Census Tract 3301.06, Marion County, Indiana",2018,2613,398,2215,15.23153463451971,84.7684653654803,1124,2215,50.74492099322799
18097330107,"Census Tract 3301.07, Marion County, Indiana",2018,2539,2429,110,95.6675856636471,4.332414336352895,0,110,0
18097320105,"Census Tract 3201.05, Marion County, Indiana",2018,1886,917,969,48.621420996818664,51.378579003181336,526,969,54.282765737874094
18097320204,"Census Tract 3202.04, Marion County, Indiana",2018,2633,544,2089,20.66084314470186,79.33915685529814,965,2089,46.19435136428913
18097320600,"Census Tract 3206, Marion County, Indiana",2018,1147,768,379,66.95727986050566,33.042720139494335,119,379,31.398416886543536
18097321700,"Census Tract 3217, Marion County, Indiana",2018,2032,1246,786,61.318897637795274,38.681102362204726,345,786,43.89312977099237
18097330202,"Census Tract 3302.02, Marion County, Indiana",2018,4079,2100,1979,51.48320666830105,48.51679333169895,1077,1979,54.42142496210207
18097352500,"Census Tract 3525, Marion County, Indiana",2018,1424,855,569,60.04213483146067,39.95786516853933,298,569,52.37258347978911
18097352800,"Census Tract 3528, Marion County, Indiana",2018,417,168,249,40.28776978417266,59.71223021582734,132,249,53.01204819277108
18097353600,"Census Tract 3536, Marion County, Indiana",2018,1140,366,774,32.10526315789474,67.89473684210526,539,774,69.63824289405684
18097354900,"Census Tract 3549, Marion County, Indiana",2018,1130,392,738,34.690265486725664,65.30973451327434,378,738,51.21951219512195
