GEOID,NAME,year,total_pop,white_pop,percent_white
18097320700,"Census Tract 3207, Marion County, Indiana",2018,1994,1808,90.67201604814443
18097321002,"Census Tract 3210.02, Marion County, Indiana",2018,4648,1809,38.919965576592084
18097380600,"Census Tract 3806, Marion County, Indiana",2018,5492,3768,68.60888565185725
18097321800,"Census Tract 3218, Marion County, Indiana",2018,3633,3114,85.71428571428571
18097322200,"Census Tract 3222, Marion County, Indiana",2018,2252,1689,75
18097330203,"Census Tract 3302.03, Marion County, Indiana",2018,5965,5080,85.16345347862531
18097341902,"Census Tract 3419.02, Marion County, Indiana",2018,3641,2475,67.97583081570997
18097330204,"Census Tract 3302.04, Marion County, Indiana",2018,6664,3946,59.213685474189674
18097330500,"Census Tract 3305, Marion County, Indiana",2018,6635,1521,22.92388847023361
18097352300,"Census Tract 3523, Marion County, Indiana",2018,1112,137,12.320143884892087
18097355100,"Census Tract 3551, Marion County, Indiana",2018,1797,690,38.397328881469114
18097355300,"Census Tract 3553, Marion County, Indiana",2018,2353,1647,69.99575010624734
18097360602,"Census Tract 3606.02, Marion County, Indiana",2018,5784,3309,57.20954356846473
18097330106,"Census Tract 3301.06, Marion County, Indiana",2018,3993,2391,59.87978963185575
18097330107,"Census Tract 3301.07, Marion County, Indiana",2018,6114,5032,82.3029113509977
18097320105,"Census Tract 3201.05, Marion County, Indiana",2018,4283,2663,62.17604482839131
18097320204,"Census Tract 3202.04, Marion County, Indiana",2018,5918,3313,55.98175059141602
18097320600,"Census Tract 3206, Marion County, Indiana",2018,2224,2026,91.09712230215827
18097321700,"Census Tract 3217, Marion County, Indiana",2018,3937,3197,81.20396240792482
18097330202,"Census Tract 3302.02, Marion County, Indiana",2018,11332,2945,25.98835157077303
18097352500,"Census Tract 3525, Marion County, Indiana",2018,2685,1928,71.80633147113593
18097352800,"Census Tract 3528, Marion County, Indiana",2018,999,140,14.014014014014014
18097353600,"Census Tract 3536, Marion County, Indiana",2018,3128,848,27.10997442455243
18097354900,"Census Tract 3549, Marion County, Indiana",2018,2955,1167,39.49238578680203
18097355900,"Census Tract 3559, Marion County, Indiana",2018,2160,1817,84.12037037037037
18097357000,"Census Tract 3570, Marion County, Indiana",2018,2353,2052,87.2078198045049
18097360102,"Census Tract 3601.02, Marion County, Indiana",2018,2200,290,13.181818181818182
18097380700,"Census Tract 3807, Marion County, Indiana",2018,5854,2749,46.95934403826443
18097361400,"Census Tract 3614, Marion County, Indiana",2018,11534,8315,72.09120860065892
18097361600,"Census Tract 3616, Marion County, Indiana",2018,9368,5780,61.69940222032451
18097380300,"Census Tract 3803, Marion County, Indiana",2018,4875,3655,74.97435897435898
18097381001,"Census Tract 3810.01, Marion County, Indiana",2018,7139,3817,53.46687211093991
18097380100,"Census Tract 3801, Marion County, Indiana",2018,19869,15395,77.4825104434043
18097381201,"Census Tract 3812.01, Marion County, Indiana",2018,7119,5638,79.19651636465795
18097342500,"Census Tract 3425, Marion County, Indiana",2019,4850,2780,57.31958762886598
18097350500,"Census Tract 3505, Marion County, Indiana",2019,2180,156,7.155963302752293
18097350600,"Census Tract 3506, Marion County, Indiana",2019,5336,421,7.889805097451275
18097351600,"Census Tract 3516, Marion County, Indiana",2019,2395,1509,63.0062630480167
18097352500,"Census Tract 3525, Marion County, Indiana",2019,2833,2049,72.3261560183551
18097352800,"Census Tract 3528, Marion County, Indiana",2019,1060,132,12.452830188679245
18097353600,"Census Tract 3536, Marion County, Indiana",2019,3122,769,24.631646380525304
18097354900,"Census Tract 3549, Marion County, Indiana",2019,2804,1104,39.37232524964337
18097355900,"Census Tract 3559, Marion County, Indiana",2019,2045,1692,82.73838630806846
18097357000,"Census Tract 3570, Marion County, Indiana",2019,2194,1932,88.05834092980857
18097360102,"Census Tract 3601.02, Marion County, Indiana",2019,2112,222,10.511363636363637
18097380700,"Census Tract 3807, Marion County, Indiana",2019,5999,3300,55.009168194699114
18097361400,"Census Tract 3614, Marion County, Indiana",2019,10992,7879,71.67940320232897
18097361600,"Census Tract 3616, Marion County, Indiana",2019,9909,6078,61.338177414471694
18097380300,"Census Tract 3803, Marion County, Indiana",2019,4603,3129,67.97740603953943
18097381001,"Census Tract 3810.01, Marion County, Indiana",2019,6772,3430,50.6497341996456
18097380100,"Census Tract 3801, Marion County, Indiana",2019,21249,15766,74.19643277330698
18097381201,"Census Tract 3812.01, Marion County, Indiana",2019,6937,5499,79.27057805967998
18097360301,"Census Tract 3603.01, Marion County, Indiana",2019,3557,1632,45.881360697216756
18097360401,"Census Tract 3604.01, Marion County, Indiana",2019,6240,1102,17.66025641025641
18097380501,"Census Tract 3805.01, Marion County, Indiana",2019,2164,1991,92.00554528650648
18097390402,"Census Tract 3904.02, Marion County, Indiana",2019,12058,9883,81.96218278321446
18097321300,"Census Tract 3213, Marion County, Indiana",2019,2794,2423,86.72154617036507
18097330103,"Census Tract 3301.03, Marion County, Indiana",2019,4734,3488,73.67976341360372
18097330600,"Census Tract 3306, Marion County, Indiana",2019,6461,3482,53.892586286952486
18097322600,"Census Tract 3226, Marion County, Indiana",2019,3876,339,8.746130030959753
18097321100,"Census Tract 3211, Marion County, Indiana",2019,3513,2055,58.49701110162255
18097320400,"Census Tract 3204, Marion County, Indiana",2019,2888,1902,65.85872576177286
18097340800,"Census Tract 3408, Marion County, Indiana",2019,1745,1481,84.87106017191977
18097351500,"Census Tract 3515, Marion County, Indiana",2019,1740,528,30.344827586206897
18097320903,"Census Tract 3209.03, Marion County, Indiana",2019,5063,653,12.897491605767332
18097360601,"Census Tract 3606.01, Marion County, Indiana",2019,5015,3577,71.32602193419741
18097320106,"Census Tract 3201.06, Marion County, Indiana",2019,2557,1380,53.96949550254204
18097322500,"Census Tract 3225, Marion County, Indiana",2019,1559,459,29.44194996792816
18097342200,"Census Tract 3422, Marion County, Indiana",2019,5722,3027,52.90108353722475
18097355600,"Census Tract 3556, Marion County, Indiana",2019,2075,1167,56.24096385542169
18097310305,"Census Tract 3103.05, Marion County, Indiana",2019,5956,992,16.655473472128946
18097322100,"Census Tract 3221, Marion County, Indiana",2019,2778,1389,50
18097342300,"Census Tract 3423, Marion County, Indiana",2019,6533,5356,81.98377468238175
18097353300,"Census Tract 3533, Marion County, Indiana",2019,2421,1772,73.19289549772822
18097357100,"Census Tract 3571, Marion County, Indiana",2019,2142,1591,74.27637721755369
18097321002,"Census Tract 3210.02, Marion County, Indiana",2019,4894,1862,38.046587658357176
18097380600,"Census Tract 3806, Marion County, Indiana",2019,5589,3370,60.297011987833244
18097321800,"Census Tract 3218, Marion County, Indiana",2019,3543,3049,86.0570138300875
18097322200,"Census Tract 3222, Marion County, Indiana",2019,2251,1670,74.18924922256775
18097330203,"Census Tract 3302.03, Marion County, Indiana",2019,5993,5088,84.8990488903721
18097341902,"Census Tract 3419.02, Marion County, Indiana",2019,3649,2543,69.69032611674432
18097330204,"Census Tract 3302.04, Marion County, Indiana",2019,6610,3919,59.28895612708018
18097330500,"Census Tract 3305, Marion County, Indiana",2019,6746,1720,25.49659057219093
18097352300,"Census Tract 3523, Marion County, Indiana",2019,1090,146,13.394495412844037
18097355100,"Census Tract 3551, Marion County, Indiana",2019,1883,643,34.14763674986723
18097355300,"Census Tract 3553, Marion County, Indiana",2019,2411,1517,62.91995022812111
18097360602,"Census Tract 3606.02, Marion County, Indiana",2019,6091,3436,56.411098341815794
18097360502,"Census Tract 3605.02, Marion County, Indiana",2019,6294,3075,48.856053384175404
18097360800,"Census Tract 3608, Marion County, Indiana",2019,2191,1166,53.21770880876312
18097380200,"Census Tract 3802, Marion County, Indiana",2019,3227,2807,86.98481561822126
18097380902,"Census Tract 3809.02, Marion County, Indiana",2019,5790,4886,84.38687392055267
18097381203,"Census Tract 3812.03, Marion County, Indiana",2019,3142,1380,43.921069382558876
18097320109,"Census Tract 3201.09, Marion County, Indiana",2019,2452,1856,75.69331158238172
18097310104,"Census Tract 3101.04, Marion County, Indiana",2019,2934,2273,77.47102931152011
18097310308,"Census Tract 3103.08, Marion County, Indiana",2019,3438,642,18.673647469458988
18097320107,"Census Tract 3201.07, Marion County, Indiana",2019,1997,1678,84.02603905858788
18097320800,"Census Tract 3208, Marion County, Indiana",2019,2985,2686,89.98324958123953
18097321200,"Census Tract 3212, Marion County, Indiana",2019,5045,4567,90.52527254707631
18097330401,"Census Tract 3304.01, Marion County, Indiana",2019,6453,4212,65.27196652719665
18097330900,"Census Tract 3309, Marion County, Indiana",2019,6166,609,9.876743431722348
18097340101,"Census Tract 3401.01, Marion County, Indiana",2019,4000,2944,73.6
18097340600,"Census Tract 3406, Marion County, Indiana",2019,5664,923,16.29590395480226
18097341100,"Census Tract 3411, Marion County, Indiana",2019,2319,998,43.03579128934886
18097342000,"Census Tract 3420, Marion County, Indiana",2019,6726,3066,45.5842997323818
18097350800,"Census Tract 3508, Marion County, Indiana",2019,1774,50,2.818489289740699
18097351200,"Census Tract 3512, Marion County, Indiana",2019,2690,67,2.490706319702602
18097352100,"Census Tract 3521, Marion County, Indiana",2019,1929,295,15.292897874546398
18097356200,"Census Tract 3562, Marion County, Indiana",2019,4092,2235,54.618768328445746
18097361100,"Census Tract 3611, Marion County, Indiana",2019,3521,3003,85.2882703777336
18097370201,"Census Tract 3702.01, Marion County, Indiana",2019,4565,3942,86.3526834611172
18097357900,"Census Tract 3579, Marion County, Indiana",2019,3428,2448,71.41190198366394
18097360101,"Census Tract 3601.01, Marion County, Indiana",2019,2305,684,29.67462039045553
18097360402,"Census Tract 3604.02, Marion County, Indiana",2019,2000,518,25.9
18097360700,"Census Tract 3607, Marion County, Indiana",2019,1980,1698,85.75757575757575
18097360900,"Census Tract 3609, Marion County, Indiana",2019,5622,2738,48.70152970473141
18097361000,"Census Tract 3610, Marion County, Indiana",2019,2433,2263,93.01274147143444
18097310201,"Census Tract 3102.01, Marion County, Indiana",2019,3886,1499,38.57436953165208
18097381205,"Census Tract 3812.05, Marion County, Indiana",2019,6684,4388,65.64931178934769
18097321400,"Census Tract 3214, Marion County, Indiana",2019,5339,3850,72.1108821876756
18097322300,"Census Tract 3223, Marion County, Indiana",2019,2445,2058,84.1717791411043
18097330105,"Census Tract 3301.05, Marion County, Indiana",2019,5021,3380,67.31726747659829
18097340108,"Census Tract 3401.08, Marion County, Indiana",2019,2444,475,19.435351882160393
18097350400,"Census Tract 3504, Marion County, Indiana",2019,2721,872,32.04704152884969
18097350700,"Census Tract 3507, Marion County, Indiana",2019,1582,123,7.774968394437421
18097350900,"Census Tract 3509, Marion County, Indiana",2019,1557,471,30.2504816955684
18097351700,"Census Tract 3517, Marion County, Indiana",2019,2318,862,37.18723037100949
18097352600,"Census Tract 3526, Marion County, Indiana",2019,3671,1443,39.3080904385726
18097353500,"Census Tract 3535, Marion County, Indiana",2019,2428,1095,45.09884678747941
18097354800,"Census Tract 3548, Marion County, Indiana",2019,1800,628,34.888888888888886
18097355000,"Census Tract 3550, Marion County, Indiana",2019,2207,1189,53.87403715450838
18097357500,"Census Tract 3575, Marion County, Indiana",2019,4033,3538,87.72625836846021
18097357600,"Census Tract 3576, Marion County, Indiana",2019,6613,4352,65.80976863753213
18097360202,"Census Tract 3602.02, Marion County, Indiana",2019,3272,1055,32.243276283618584
18097310306,"Census Tract 3103.06, Marion County, Indiana",2019,5956,513,8.61316319677636
18097320304,"Census Tract 3203.04, Marion County, Indiana",2019,6947,5748,82.74075140348351
18097321001,"Census Tract 3210.01, Marion County, Indiana",2019,2943,1156,39.27964661909616
18097356400,"Census Tract 3564, Marion County, Indiana",2019,3808,1726,45.325630252100844
18097354400,"Census Tract 3544, Marion County, Indiana",2019,1532,1116,72.84595300261097
18097331000,"Census Tract 3310, Marion County, Indiana",2019,3877,196,5.055455248903791
18097340500,"Census Tract 3405, Marion County, Indiana",2019,5750,1121,19.495652173913044
18097340700,"Census Tract 3407, Marion County, Indiana",2019,4317,1338,30.993745656706047
18097340300,"Census Tract 3403, Marion County, Indiana",2019,8910,957,10.74074074074074
18097341200,"Census Tract 3412, Marion County, Indiana",2019,2444,110,4.500818330605565
18097341600,"Census Tract 3416, Marion County, Indiana",2019,1895,255,13.45646437994723
18097342101,"Census Tract 3421.01, Marion County, Indiana",2019,5627,2682,47.66305313666252
18097340111,"Census Tract 3401.11, Marion County, Indiana",2019,3863,2104,54.46544136681336
18097340112,"Census Tract 3401.12, Marion County, Indiana",2019,5119,2520,49.22836491502247
18097340113,"Census Tract 3401.13, Marion County, Indiana",2019,4268,3011,70.54826616682287
18097340114,"Census Tract 3401.14, Marion County, Indiana",2019,3923,2875,73.28575070099414
18097341700,"Census Tract 3417, Marion County, Indiana",2019,4869,2515,51.6533169028548
18097350300,"Census Tract 3503, Marion County, Indiana",2019,2577,716,27.784245246410556
18097351900,"Census Tract 3519, Marion County, Indiana",2019,2677,115,4.2958535674262235
18097355400,"Census Tract 3554, Marion County, Indiana",2019,3075,1885,61.300813008130085
18097355500,"Census Tract 3555, Marion County, Indiana",2019,3998,2975,74.41220610305153
18097356900,"Census Tract 3569, Marion County, Indiana",2019,2195,1704,77.63097949886105
18097357200,"Census Tract 3572, Marion County, Indiana",2019,2355,1849,78.51380042462846
18097358000,"Census Tract 3580, Marion County, Indiana",2019,1251,923,73.78097521982414
18097370202,"Census Tract 3702.02, Marion County, Indiana",2019,6175,4761,77.10121457489879
18097381002,"Census Tract 3810.02, Marion County, Indiana",2019,3045,2630,86.37110016420361
18097390200,"Census Tract 3902, Marion County, Indiana",2019,4538,3465,76.35522256500661
18097390403,"Census Tract 3904.03, Marion County, Indiana",2019,10461,9090,86.89417837682822
18097310103,"Census Tract 3101.03, Marion County, Indiana",2019,7878,4725,59.977151561309974
18097310105,"Census Tract 3101.05, Marion County, Indiana",2019,3766,1931,51.274561869357406
18097310108,"Census Tract 3101.08, Marion County, Indiana",2019,3290,2540,77.20364741641338
18097320203,"Census Tract 3202.03, Marion County, Indiana",2019,2756,2098,76.12481857764877
18097320500,"Census Tract 3205, Marion County, Indiana",2019,3322,2678,80.61408789885611
18097320901,"Census Tract 3209.01, Marion County, Indiana",2019,6934,4295,61.94115950389386
18097322400,"Census Tract 3224, Marion County, Indiana",2019,2923,1870,63.97536777283613
18097330106,"Census Tract 3301.06, Marion County, Indiana",2019,4090,2817,68.87530562347189
18097330107,"Census Tract 3301.07, Marion County, Indiana",2019,6165,5059,82.06001622060016
18097320105,"Census Tract 3201.05, Marion County, Indiana",2019,4581,2554,55.752019209779526
18097320204,"Census Tract 3202.04, Marion County, Indiana",2019,5791,3361,58.03833534795372
18097320600,"Census Tract 3206, Marion County, Indiana",2019,2323,2155,92.76797244941885
